species,gene_names,description,term_ids
osa,dth3.4|qDTH-3-5(t)|qDTH-3-5(t)(dth3.4)|days to heading (QTL)-3-5(t),"This QTL controls days to heading, being located on chromosome 3 closely linked with marker RM130.",
osa,dth4.1|qDTH-4-3(t)|qDTH-4-3(t)(dth4.1)|days to heading (QTL)-4-3(t),"This QTL controls days to heading, being located on chromosome 4 closely linked with marker RM307.",
osa,dth4.2|qDTH-4-4(t)|qDTH-4-4(t)(dth4.2)|days to heading (QTL)-4-4(t),"This QTL controls days to heading, being located on chromosome 4 flanked by markers RZ740 and RM303.",
osa,qDTH-7-1|qDTH-7-1(t)(dth7.1)|days to heading (QTL)-7-1,"This QTL controls days to heading, being located on chromosome 7 flanked by markers RM125 and RM336.",
osa,dth10.1|qDTH-10-1(t)|qDTH-10-1(t)(dth10.1)|days to heading (QTL)-10-1(t),"This QTL controls days to heading, being located on chromosome 10 flanked by markers RM184 and RM271.",
osa,"gpp1,1|qGPP-1-1(t)|qGPP-1-1(t) (gpp1|1)|grains per panicle (QTL)-1-1(t)","This QTL controls grain number per panicle as a yield component, being located on chromosome 1 flanked by markers RM283 and RM259.",
osa,gpp1.2|qGPP-1-2(t)|qGPP-1-2(t) (gpp1.2)|grains per panicle (QTL)-1-2(t),"This QTL controls grain numer per panicle as a yield component, being located on chromosome 1 flanked by markers RM5 and RM237.",
osa,gpp2.1|qGPP-2-1(t)|qGPP-2-1(t) (gpp2.1)|grains per panicle (QTL)-2-1(t),"This QTL controls grain number per panicle, being located on chromosome 2 closely linked with marker CDO718.",
osa,gpp3.1|qGPP-3-1(t)|qGPP-3-1(t) (gpp3.1)|grains per panicle (QTL)-3-1(t),"This QTL controls grain number per panicle as a yield component, being located on chromosome 3 flanked by markers RM130 and RG1356.",
osa,gpp4.1|qGPP-4-1(t)|qGPP-4-1(t) (gpp4.1)|grains per panicle (QTL)-4-1(t),"This QTL controls grain number per panicle as a yield component, being located on chromosome 4 flanked by markers RZ740 and RZ590.",
osa,gpp8.1|qGPP-8-1(t)|qGPP-8-1(t) (gpp8.1)|grains per panicle (QTL)-8-1(t),"This QTL controls grain number per panicle as a yield component, being located on chromosome 8 closely linked with marker RM210.",
osa,gpp9.1|qGPP-9-1(t)|qGPP-9-1(t) (gpp9.1)|grains per panicle (QTL)-9-1(t),"This QTL controls grain number per panicle as a yield component, being located on chromosome 9 closely linked with marker RM215.",
osa,gpp11.1|qGPP-11-1(t)|qGPP-11-1(t) (gpp11.1)|grains per panicle (QTL)-11-1(t),"This QTL controls grain number per panicle as a yield component, being located on chromosome 11 closely linked with marker RM254.",
osa,gpp12.1|qGPP-12-1(t)|qGPP-12-1(t) (gpp12.1)|grains per panicle (QTL)-12-1(t),"This QTL controls grain number per panicle as a yield component, being located on chromosome 12 closely linked with marker CDO1338.",
osa,gpp12.2|qGPP-12-2(t)|qGPP-12-2(t) (gpp12.2)|grains per panicle (QTL)-12-2(t),"This QTL controls grain number per panicle as a yield component, being located on chromosome 12 closely linked with marker RG869.",
osa,spp1.1|qSPP-1-1(t)|qSPP-1-1(t)(spp1.1)|spikelets per panicle (QTL)-1-1(t),"This QTL controls spikelet number per panicle as a yield component, being located on chromosome 1 flanked by markers RM283 and RM259.",
osa,spp1.2|qSPP-1-2(t)|qSPP-1-2(t)(spp1.2)|spikelets per panicle (QTL)-1-2(t),"This QTL controls spikelet number per panicle as a yield component, being located on chromosome 1 flanked by markers RM237 and RM128.",
osa,spp2.1|qSPP-2-1(t)|qSPP-2-1(t)(spp2.1)|spikelets per panicle (QTL)-2-1(t),"This QTL controls spikelet number per panicle as a yield component, being located on chromosome 2 closely linked with marker CDO718.",
osa,spp3.1|qSPP-3-1(t)|qSPP-3-1(t)(spp3.1)|spikelets per panicle (QTL)-3-1(t),"This QTL controls spikelet number per panicle as a yield component, being located on chromosome 3 flanked by markers RM130 and RG1356.",
osa,spp9.1|qSPP-9-1(t)|qSPP-9-1(t)(spp9.1)|spikelets per panicle (QTL)-9-1(t),"This QTL controls spikelet number per panicle as a yield component, being located on chromosome 9 closely linked with marker RM215.",
osa,spp12.1|qSPP-12-1(t)|qSPP-12-1(t)(spp12.1)|spikelets per panicle (QTL)-12-1(t),"This QTL controls spikelet number per panicle as a yield component, being located on chromosome 12 closely linked with marker RG869.",
osa,pl1.1|qPL-1-1(t)|qPL-1-1(t) (pl1.1)|panicle length (QTL)-1-1(t),"This QTL controls panicle length as a yield component, being located on chromosome 1 flanked by RZ730 and RZ801.",
osa,pl2.1|qPL-2-2(t)|qPL-2-2(t) (pl2.1)|panicle length (QTL)-2-2(t),"This QTL controls panicle length as a yield component, being flanked by markers RM221 and RM250.",
osa,pl4.1|qPL-4-1(t)|qPL-4-1(t) (pl4.1)|panicle length (QTL)-4-1(t),"This QTL controls panicle length as a yield component, being located on chromosome 4 flanked by markers RM307 and RM185.",
osa,pl9.1|qPL-9-1(t)|qPL-9-1(t) (pl9.1)|panicle length (QTL)-9-1(t),"This QTL contols panicle length as a yield component, being located on chromosome 9 closely linked with marker RM215.",
osa,pl10.1|qPL-10-2(t)|qPL-10-2(t) (pl10.1)|panicle length (QTL)-10-2(t),"This QTL controls panicle length as a yield component, being located on chromosome 10 closely linked with marker RM311.",
osa,pl12.1|qPL-12-1(t)|qPL-12-1(t) (pl12.1)|panicle length (QTL)-12-1(t),"This QTL controls panicle length as a yield component, being located on chromosome 12 closely linked with marker RG901.",
osa,pss1.1|qPSS-1-1(t)|qPSS-1-1(t) (pss1.1)|percent seed set (QTL)-1-1(t),"This QTL controls percent seed set as a yield component, being located on chromosome 1 flanked by markers RM265 and RM315.",
osa,pss3.1|qPSS-3-1(t)|qPSS-3-1(t) (pss3.1)|percent seed set (QTL)-3-1(t),"This QTL controls percent seed set as a yield component, being located on chromosome 3 closely linked with RM130.",
osa,pss4.1|qPSS-4-1(t)|qPSS-4-1(t) (pss4.1)|percent seed set (QTL)-4-1(t),"This QTL controls percent seed set as a yield component, being located on chromosome 4 flanked by markers RZ740 and RZ590.",
osa,pss5.1|qPSS-5-1(t)|qPSS-5-1(t) (pss5.1)|percent seed set (QTL)-5-1(t),"This QTL controls percent seed set as a yield component, being located on chromosome 5 closely linked with marker RM153.",
osa,pss5.2|qPSS-5-2(t)|qPSS-5-2(t) (pss5.2)|percent seed set (QTL)-5-2(t),"This QTL controls percent seed set as a yield component, being located on chromosome 5 flanked by markers RM173 and RM178.",
osa,pss6.1|qPSS-6-1(t)|qPSS-6-1(t) (pss6.1)|percent seed set (QTL)-6-1(t),"This QTL controls percent seed set as a yield component, being located on chromosome 6 flanked by markers RM276 and RM3.",
osa,pss10.1|qPSS-10-1(t)|qPSS-10-1(t) (pss10.1)|percent seed set (QTL)-10-1(t),"This QTL controls percent seed set as a yield component, being located on chromosome 10 flanked by markers CDO98 and RM333.",
osa,gw1.1|qGW-1-1(t)|qGW-1-1(t) (gw1.1)|grain weight (QTL)-1-1(t),"This QTL controls grain weight as a yield component, being located on chromosome 1 flanked by markers RM104 and RG331.",
osa,gw2.1|qGW-2-1(t)|qGW-2-1(t) (gw2.1)|grain weight (QTL)-2-1(t),"This QTL controls grain weight as a yield component, being located on chromosome 2 flanked by markers RM240 and RM266.",
osa,gw3.1|qGW-3-2(t)|qGW-3-2(t) (gw3.1)|grain weight (QTL)-3-2(t),"This QTL controls grain weight as a yield component, being located on chromosome 3 flanked by markers RZ672 and RZ474.",
osa,gw3.2|qGW-3-3(t)|qGW-3-3(t) (gw3.2)|grain weight (QTL)-3-3(t),"This QTL controls grain weight as a yield component, being located on chromosome 3 flanked by markers RM130 and RG1356.",
osa,gw5.1|qGW-5-3(t)|qGW-5-3(t) (gw5.1)|grain weight (QTL)-5-3(t),"This QTL controls grain weight as a yield component, being located on chromosome 5 flanked by markers RM305 and RM173.",
osa,gw9.1|qGW-9-1(t)|qGW-9-1(t) (gw9.1)|grain weight (QTL)-9-1(t),"This QTL controls grain weight as a yield component, being located on chromosome 9 closely linked with marker RM242.",
osa,gw10.1|qGW-10-1(t)|qGW-10-1(t) (gw10.1)|grain weight (QTL)-10-1(t),"This QTL controls grain weight as a yield component, being located on chromosome 10 closely linked with marker RM311.",
osa,gw12.1|qGW-12-1(t)|qGW-12-1(t) (gw12.1)|grain weight (QTL)-12-1(t),"This QTL controls grain weight as a yield component, being located on chromosome 12 flanked by markers RG901 and RM17.",
osa,ppl3.1|qPPL-3-1(t)|qPPL-3-1(t) (ppl3.1)|panicles per plant (QTL)-3-1(t),"This QTL controls panicle number per plant as a yield component, being located on chromosome 3 flanked by markers RM156 and RM16.",
osa,ppl7.1|qPPL-7-1(t)|qPPL-7-1(t) (ppl7.1)|panicles per plant (QTL)-7-1(t),"This QTL controls panicle number per plant as a yield component, being located on chromosome 7 closely linked with marker RM234.",
osa,yld2.1|qYLD-2-1(t)|qYLD-2-1(t) (yld2.1)|yield per plant (QTL)-2-1(t),"This QTL controls yield per plant, being located on chromosome 2 closely linked with marker CDO718.",
osa,yld3.1|qYLD-3-1(t)|qYLD-3-1(t) (yld3.1)|yield per plant (QTL)-3-1(t),"This QTL controls yield per plant, being located on chromosome 3 flanked by markers RZ452 and RM16.",
osa,yld3.2|qYLD-3-2(t)|qYLD-3-2(t) (yld3.2)|yield per plant (QTL)-3-2(t),"This QTL controls yield per plant, being located on chromosome 3 flanked by markers RM130 and RM16.",
osa,yld6.1|qYLD-6-1(t)|qYLD-6-1(t) (yld6.1)|yield per plant (QTL)-6-1(t),"This QTL controls yield per plant, being locted on chromosome 6 closely linked with marker RM276.",
osa,yld9.1|qYLD-9-1(t)|qYLD-9-1(t) (yld9.1)|yield per plant (QTL)-9-1(t),"This QTL controls yield per plant,being located on chromosome 9 closely linked with marker RM215.",
osa,ph1.1|qPH-1-2(t)|qPH-1-2(t) (ph1.1)|plant height (QTL)-1-2(t),"This QTL controls plant height, being located on chromosome 1 closely linked with marker RG811.",
osa,ph1.2|qPH-1-3(t)|qPH-1-3(t) (ph1.2)|plant height (QTL)-1-3(t),"This QTL controls plant height, being located on chromosome 1 flanked by markers RZ730 and RZ331.",
osa,sh1.1|qSH-1-3(t)|qSH-1-3(t) (sh1.1)|shatterring (QTL)-1-3(t),"This QTL controls seed shattering, being located on chromosome 1 flanked by markers RM315 and RG331.",
osa,sh3.1|qSH-3-2(t)|qSH-3-2(t) (sh3.1)|shattering (QTL)-3-2(t),"This QTL controls seed shattering, being located on chromosome 3 closely linked with marker RM60.",
osa,sh4.1|qSH-4-3(t)|qSH-4-3(t) (sh4.1)|shattering (QTL)-4-3(t),"This QTL controls seed shattering, being located on chromosome 4 flanked by markers RZ656 and RM185.",
osa,sh3.2|qSH-3-3(t)|qSH-3-3(t) (sh3.2)|shattering (QTL)-3-3(t),"This QTL controls seed shattering, being located on chromosome 3 closely linked with marker RM282.",
osa,sh7.1|qSH-7-1(t)|qSH-7-1(t) (sh7.1)|shattering (QTL)-7-1(t),"This QTL controls seed shattering, being located on chromosome 7 flanked by markers RG30 and RM214.",
osa,sh8.1|qSH-8-2(t)|qSH-8-2(t) (sh8.1)|shattering (QTL)-8-2(t),"This QTL controls seed shattering, being located on chromosome 8 flanked by markers RM44 and RM42.",
osa,grm1.1|qGRM-1-1(t)|qGRM-1-1(t) (grm1.1)|percent germination (QTL)-1-1(t),"This QTL controls percent germination, being located on chromosome 1 flanked by markers RM5 and RM306.",
osa,grm4.1|qGRM-4-1(t)|qGRM-4-1(t) (grm4.1)|percent germination (QTL)-4-1(t),"This QTL controls percent germination, being located on chromosome 4 flanked by markers RM119 and RM303.",
osa,grm6.1|qGRM-6-1(t)|qGRM-6-1(t) (grm6.1)|percent germination (QTL)-6-1(t),"This QTL controls percent germination, being located on chromosome 6 flanked by markers RM170 and RM204.",
osa,awn4.1|qAWN-4-1(t)|qAWN-4-1(t) (awn4.1)|awns (QTL)-4-1(t),"This QTL controls awn length (rank), being located on chromosome 4 flanked by markers RM307 and RM185.",
osa,awn8.1|qAWN-8-1(t)|qAWN-8-1(t) (awn8.1)|awns (QTL)-8-1(t),"This QTL controls awn length (rank), being located on chromosome 8 closely linked with marker RM264.",
osa,tt2.1|qTT-2-1(t)|qTT-2-1(t) (tt2.1)|tiller type (QTL)-2-1(t),"This QTL controls tiller type, being located on chromosome 2 flanked by markers RM318 and RM250.",
osa,tt5.1|qTT-5-1(t)|qTT-5-1(t) (tt5.1)|tiller type (QTL)-5-1(t),"This QTL controls tiller type, being located on chromosome 5 closely linked with marker RM274.",
osa,tt9.1|qTT-9-1(t)|qTT-9-1(t) (tt9.1)|tiller type (QTL)-9-1(t),"This QTL controls tiller type, being located on chromosome 9 flanked by markers RZ422 and RM245.",
osa,qYLD9-1|qYLD-9-2(t)|qYLD-9-2(t) (qYLD9-1)|yield per plant (QTL)-9-2(t),"This QTL controls grain yield per plant, being located on chromosome 9 flanked by markers RZ12 and RM201.",
osa,qYLD4-1|qYLD-4-1(t)|qYLD-4-1(t) (qYLD4-1)|yield per plant (QTL)-4-1(t),"This QTL controls grain yield per plant, being located on chromosome 4 flanked by markers RG91 and RG449.",
osa,qYLD10-1|qYLD-10-1(t)|qYLD-10-1(t) (qYLD10-1)|yield per plant (QTL)-10-1(t),"This QTL controls grain yield pr plant, being located on chromosome 10 flanked by markers RG257 and RG241.",
osa,qBMS1-1|qBMS-1-1(t)|qBMS-1-1(t) (qBMS1-1)|biomass per plant (QTL)-1-1(t),"This QTL controls biomass per plant, being located on chromosome 1 flanked be markers RG810 and RZ801.",
osa,qBMS1-2|qBMS-1-2(t)|qBMS-1-2(t) (qBMS1-2)|biomass per plant (QTL)-1-2(t),"This QTL controls biomass per plant, being located on chromosome 1 flanked by markers RZ801 and RG331.",
osa,qBMS3-1|qBMS-3-1(t)|qBMS-3-1(t) (qBMS3-1)|biomass per plant (QTL)-3-1(t),"This QTL controls biomass per plant, being located on chromosome 3 flanked by markers RZ284 and pRD10A.",
osa,qBMS4-1|qBMS-4-1(t)|qBMS-4-1(t) (qBMS4-1)|biomass per plant (QTL)-4-1(t),"This QTL controls biomass per plant, being located on chromosome 4 flanked by markers RG190 and RG908.",
osa,qBMS7-1|qBMS-7-1(t)|qBMS-7-1(t) (qBMS7-1)|biomass per plant (QTL)-7-1(t),"This QTL controls biomass per plant, being located on chromosome 7 flanked by markers RZ488 and RG477.",
osa,qBMS7-2|qBMS-7-2(t)|qBMS-7-2(t) (qBMS7-2)|biomass per plant (QTL)-7-2(t),"This QTL controls biomass per plant, being located on chromosome 7 flanked by markers RG477 and PGMS0.7.",
osa,qFRP4-1|qFRP-4-1(t)|qFRP-4-1(t) (qFRP4-1)|fertility percentage (QTL)-4-1(t),"This QTL controls fertility percentage, being located on chromosome 4 flanked by markers RG449 and RG788.",
osa,qHDD1-1|qHDD-1-1(t)|qHDD-1-1(t)(qHDD1-1)|heading date (QTL)-1-1(t),"This QTL controls heading date, being located on chromosome 1 flanked by markers RZ730 and RG810.",
osa,qHDD3-1|qHDD-3-1(t)|qHDD-3-1(t)(qHDD3-1)|heading date (QTL)-3-1(t),"This QTL controls heading date, being located on chromosome 3 flanked by markers RG104 and RG348.",
osa,qHDD3-2|qHDD-3-2(t)|qHDD-3-2(t)(qHDD3-2)|heading date (QTL)-3-2(t),"This QTL controls heading date, being located on chromosome 3 flanked by markers RG348 and RM231.",
osa,qHDD4-1|qHDD-4-1(t)|qHDD-4-1(t)(qHDD4-1)|heading date (QTL)-4-1(t),"This QTL controls heading date, being located on chromosome 4 flanked by markers RG190 and RG908.",
osa,qHDD7-1|qHDD-7-1(t)|qHDD-7-1(t)(qHDD7-1)|heading date (QTL)-7-1(t),"This QTl controls heading date, being located on chromosome 7 flanked by markers RG477 and PGMS0.7.",
osa,qHDD8-1|qHDD-8-1(t)|qHDD-8-1(t)(qHDD8-1)|heading date (QTL)-8-1(t),"This QTL controls heading date, being located on chromosome 8 flanked by markers AG8-Aro and A10K25.",
osa,qHDD9-1|qHDD-9-1(t)|qHDD-9-1(t)(qHDD9-1)|heading date (QTL)-9-1(t),"This QTL controls heading date, being located on chromosome 9 flanked by markers RM257 and RZ228.",
osa,qHID1-1|qHID-1-1(t)|qHID-1-1(t) (qHID1-1)|harvest index (QTL)-1-1(t),"This QTL controls harvest index, being located on chromosome 1 flanked by markers RZ730 and RG810.",
osa,qHID1-2|qHID-1-2(t)|qHID-1-2(t) (qHID1-2)|harvest index (QTL)-1-2(t),"This QTL controls harvest index, being located on chromosome 1 flanked by markers RZ801 and RG331.",
osa,qHID3-1|qHID-3-1(t)|qHID-3-1(t) (qHID3-1)|harvest index (QTL)-3-1(t),"This QTL controls harvest index, being located on chromosome 3 flanked by markers RZ574 and RZ284.",
osa,qHID3-2|qHID-3-2(t)|qHID-3-2(t) (qHID3-2)|harvest index (QTL)-3-2(t),"This QTL controls harvest index, being located on chromosome 3 flanked by markers RZ284 and pRD10A.",
osa,qHID4-1|qHID-4-1(t)|qHID-4-1(t) (qHID4-1)|harvest index (QTL)-4-1(t),"This QTL controls harvest index, being located on chromosome 4 flanked by markers RG190 and RG908.",
osa,qHID4-2|qHID-4-2(t)|qHID-4-2(t) (qHID4-2)|harvest index (QTL)-4-2(t),"This QTL controls harvest index, being located on chromosome 4 flanked by markers RG908 and RG91.",
osa,qHID4-3|qHID-4-3(t)|qHID-4-3(t) (qHID4-3)|harvest index (QTL)-4-3(t),"This QTL controls harvest index, being located on chromosome 4 flanked by markers RG91 and RG449.",
osa,qHID7-1|qHID-7-1(t)|qHID-7-1(t) (qHID7-1)|harvest index (QTL)-7-1(t),"This QTL controls harvest index, being located on chromosome 7 flanked by markers RG769 and RG511.",
osa,qHID7-2|qHID-7-2(t)|qHID-7-2(t) (qHID7-2)|harvest index (QTL)-7-2(t),"This QTL controls harvest index, being located on chromosome 7 flanked by markers PGMS0.7 and RM214.",
osa,qHID8-1|qHID-8-1(t)|qHID-8-1(t) (qHID8-1)|harvest index (QTL)-8-1(t),"This QTL controls harvest index, being located on chromosome 8 flanked by markers RG978 and RZ617.",
osa,qHID8-2|qHID-8-2(t)|qHID-8-2(t) (qHID8-2)|harvest index (QTL)-8-2(t),"This QTL controls harvest index, being located on chromosome 8 flanked by markers RZ617 and AG8-Aro.",
osa,qNOP1-1|qNOP-1-1(t)|qNOP-1-1(t) (qNOP1-1)|number of panicles per plant (QTL)-1-1(t),"This QTL controls number of panicles per plant, being located on chromosome 1 flanked by markers RZ730 and RG810.",
osa,qNOP3-1|qNOP-3-1(t)|qNOP-3-1(t) (qNOP3-1)|number of panicles per plant (QTL)-3-1(t),"This QTL controls number of panicles per plant, being located on chromosome 3 flanked by markers CDO87 and RG910.",
