species,unique_gene_identifiers,other_gene_identifiers,gene_models,descriptions,annotations,sources
ath,SLP|At2g28000,Schlepperless,At2g28000,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2799|At2g39080,Embryo Defective,At2g39080,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2777|At2g43650,Embryo Defective,At2g43650,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2766|At2g45000,Embryo Defective,At2g45000,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,SSE|At2g45690,Shrunken Seed,At2g45690,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB3004|At3g06350,Embryo Defective,At3g06350,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB1974|At3g07060,Embryo Defective,At3g07060,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB1990|At3g07430,Embryo Defective,At3g07430,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,AtGYRA|At3g10690,DNA Gyrase,At3g10690,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB3121|At3g17910,Embryo Defective,At3g17910,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB1270|At3g18110,Embryo Defective,At3g18110,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,IKU2|At3g19700,Haiku,At3g19700,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,AtVPS9A|At3g19770,Vacuolar Protein Sorting,At3g19770,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2743|At3g20400,Embryo Defective,At3g20400,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2800|At3g23110,Embryo Defective,At3g23110,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,RST1|At3g27670,Resurrection,At3g27670,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2261|At3g49170,Embryo Defective,At3g49170,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,WRI1|At3g54320,Wrinkled Seed,At3g54320,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,P5CS2|At3g55610,Pyrroline-5-Carboxylate Synthetase,At3g55610,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,ARP7|At3g60830,Actin-Related Protein,At3g60830,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB1025|At4g20090,Embryo Defective,At4g20090,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB3131|At4g20740,Embryo Defective,At4g20740,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2271|At4g21130,Embryo Defective,At4g21130,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB1290|At4g23250,Embryo Defective,At4g23250,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2788|At4g27010,Embryo Defective,At4g27010,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB1923|At4g28210,Embryo Defective,At4g28210,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2752|At4g29660,Embryo Defective,At4g29660,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2757|At4g29860,Embryo Defective,At4g29860,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB1995|At4g30580,Embryo Defective,At4g30580,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,DBR1|At4g31770,Lariat Debranching Enzyme,At4g31770,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,APM1|At4g33090,Aminopeptidase PM,At4g33090,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2751|At4g33460,Embryo Defective,At4g33460,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2754|At4g36630,Embryo Defective,At4g36630,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2730|At5g02250,Embryo Defective,At5g02250,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2771|At5g05560,Embryo Defective,At5g05560,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2735|At5g06240,Embryo Defective,At5g06240,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EXS|At5g07280,Extra Sporogenous Cells,At5g07280,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,PEI|At5g07500,,At5g07500,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB1873|At5g08170,Embryo Defective,At5g08170,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,PAS2|At5g10480,Pasticcino,At5g10480,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB3135|At5g11890,Embryo Defective,At5g11890,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,SMT1|At5g13710,Sterol Methyltransferase,At5g13710,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2734|At5g19820,Embryo Defective,At5g19820,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB1401|At5g20920,Embryo Defective,At5g20920,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB1211|At5g22640,Embryo Defective,At5g22640,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2024|At5g24400,Embryo Defective,At5g24400,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB976|At5g27270,Embryo Defective,At5g27270,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2745|At5g39710,Embryo Defective,At5g39710,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,ADL1A|At5g42080,Arabidopsis Dynamin Like,At5g42080,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EYE|At5g51430,Embryo Yellow,At5g51430,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,PKP1|At5g52920,Plastidic Pyruvate Kinase,At5g52920,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2737|At5g53860,Embryo Defective,At5g53860,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2755|At5g56680,Embryo Defective,At5g56680,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,BIO1|At5g57590,Biotin Auxotroph,At5g57590,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB3143|At5g58250,Embryo Defective,At5g58250,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2728|At5g61410,Embryo Defective,At5g61410,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,WOX2|At5g59340,Wuschel Related Homeobox,At5g59340,,PO:0009002|PATO:0000060|PATO:0000460,Plant PhenomeNET
ath,WOX2|At5g59340,Wuschel Related Homeobox,At5g59340,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,GCT|At1g55325,Grand Central,At1g55325,,GO:0001708|PATO:0001236|PATO:0000460,Plant PhenomeNET
ath,GCT|At1g55325,Grand Central,At1g55325,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,GCT|At1g55325,Grand Central,At1g55325,,PO:0000003|PATO:0001834,Plant PhenomeNET
ath,PIN4|At2g01420,Pin-Formed,At2g01420,,PO:0009002|PO:0025025|PATO:0000060|PATO:0000460|PO:0007131,Plant PhenomeNET
ath,PIN4|At2g01420,Pin-Formed,At2g01420,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2107|At5g09900,Embryo Defective,At5g09900,,PO:0009046|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2107|At5g09900,Embryo Defective,At5g09900,,PO:0009025|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2107|At5g09900,Embryo Defective,At5g09900,,PO:0000003|PATO:0000969,Plant PhenomeNET
ath,EMB2107|At5g09900,Embryo Defective,At5g09900,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2107|At5g09900,Embryo Defective,At5g09900,,PO:0000003|PATO:0001834,Plant PhenomeNET
ath,CRL|At5g51020,Crumpled Leaf,At5g51020,,PO:0009025|PATO:0001810,Plant PhenomeNET
ath,CRL|At5g51020,Crumpled Leaf,At5g51020,,PO:0000003|PATO:0000969,Plant PhenomeNET
ath,CRL|At5g51020,Crumpled Leaf,At5g51020,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,CRL|At5g51020,Crumpled Leaf,At5g51020,,PO:0009002|PATO:0002001|GO:0009507,Plant PhenomeNET
ath,CRL|At5g51020,Crumpled Leaf,At5g51020,,GO:0009507|PATO:0000586,Plant PhenomeNET
ath,CRL|At5g51020,Crumpled Leaf,At5g51020,,PO:0009025|PATO:0001272,Plant PhenomeNET
ath,CRL|At5g51020,Crumpled Leaf,At5g51020,,PO:0000003|PATO:0001834,Plant PhenomeNET
ath,CRL|At5g51020,Crumpled Leaf,At5g51020,,PO:0025025|PATO:0000574,Plant PhenomeNET
ath,CRL|At5g51020,Crumpled Leaf,At5g51020,,PO:0020122|PATO:0000592,Plant PhenomeNET
ath,KAS1|At5g46290,Ketoacyl-ACP Synthase,At5g46290,,PO:0000014|PATO:0000406,Plant PhenomeNET
ath,KAS1|At5g46290,Ketoacyl-ACP Synthase,At5g46290,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,KAS1|At5g46290,Ketoacyl-ACP Synthase,At5g46290,,PO:0000003|PATO:0001834,Plant PhenomeNET
ath,KAS1|At5g46290,Ketoacyl-ACP Synthase,At5g46290,,PO:0000003|PATO:0000718|PO:0007131,Plant PhenomeNET
ath,KAS1|At5g46290,Ketoacyl-ACP Synthase,At5g46290,,PO:0000003|PATO:0000969,Plant PhenomeNET
ath,KAS1|At5g46290,Ketoacyl-ACP Synthase,At5g46290,,PO:0009010|PATO:0002460,Plant PhenomeNET
ath,KAS1|At5g46290,Ketoacyl-ACP Synthase,At5g46290,,PO:0000014|PATO:0000587,Plant PhenomeNET
ath,KAS1|At5g46290,Ketoacyl-ACP Synthase,At5g46290,,PO:0000014|PATO:0001533,Plant PhenomeNET
ath,BIM1|At5g08130,,At5g08130,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,BIM1|At5g08130,,At5g08130,,PO:0000003|PATO:0000060|PATO:0000460,Plant PhenomeNET
ath,BIM1|At5g08130,,At5g08130,,PO:0000003|PATO:0000718|PO:0007131,Plant PhenomeNET
ath,TWN3|At1g74970,Twin,At1g74970,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,TWN3|At1g74970,Twin,At1g74970,,PO:0009010|PATO:0002002|PO:0009009,Plant PhenomeNET
ath,OTP43|At1g74900,Organelle Transcript Processing,At1g74900,,PO:0009010|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,OTP43|At1g74900,Organelle Transcript Processing,At1g74900,,PO:0009025|PATO:0000406,Plant PhenomeNET
ath,OTP43|At1g74900,Organelle Transcript Processing,At1g74900,,PO:0000003|PATO:0000969,Plant PhenomeNET
ath,OTP43|At1g74900,Organelle Transcript Processing,At1g74900,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,OTP43|At1g74900,Organelle Transcript Processing,At1g74900,,GO:0010228|PATO:0000502,Plant PhenomeNET
ath,OTP43|At1g74900,Organelle Transcript Processing,At1g74900,,GO:0009845|PATO:0002052,Plant PhenomeNET
ath,OTP43|At1g74900,Organelle Transcript Processing,At1g74900,,GO:0040007|PATO:0000911,Plant PhenomeNET
ath,OTP43|At1g74900,Organelle Transcript Processing,At1g74900,,GO:0009845|PATO:0000911,Plant PhenomeNET
ath,TAG1|At2g19450,Triacylglycerol Biosynthesis,At2g19450,,PO:0009010|PATO:0000025|PATO:0000460|CHEBI:35366,Plant PhenomeNET
ath,TAG1|At2g19450,Triacylglycerol Biosynthesis,At2g19450,,PO:0000003|PATO:0000033|PATO:0000460|CHEBI:17855,Plant PhenomeNET
ath,TAG1|At2g19450,Triacylglycerol Biosynthesis,At2g19450,,GO:0009845|PATO:0000502,Plant PhenomeNET
ath,TAG1|At2g19450,Triacylglycerol Biosynthesis,At2g19450,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,TAG1|At2g19450,Triacylglycerol Biosynthesis,At2g19450,,PO:0009010|PATO:0001810,Plant PhenomeNET
ath,KIS|At2g30410,Kiesel,At2g30410,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,KIS|At2g30410,Kiesel,At2g30410,,PO:0025028|PATO:0000586,Plant PhenomeNET
ath,KIS|At2g30410,Kiesel,At2g30410,,GO:0048353|PATO:0000586,Plant PhenomeNET
ath,CLPS3|At3g04680,CLP1-Similar Protein,At3g04680,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,PRL|At4g02060,Prolifera,At4g02060,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,LRE|At4g26466,Lorelei,At4g26466,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,TOZ|At5g16750,Tormoz,At5g16750,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,CLPS3|At3g04680,CLP1-Similar Protein,At3g04680,,PO:0025279|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,PRL|At4g02060,Prolifera,At4g02060,,PO:0025279|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,LRE|At4g26466,Lorelei,At4g26466,,PO:0025279|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,TOZ|At5g16750,Tormoz,At5g16750,,PO:0025279|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,AtSWI3A|At2g47620,Arabidopsis Ortholog of Switch,At2g47620,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,AtSWI3A|At2g47620,Arabidopsis Ortholog of Switch,At2g47620,,PO:0025006|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,HISN2|At1g31860,Histidine Auxotroph,At1g31860,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,ACC1|At1g36160,Acetyl CoA Carboxylase,At1g36160,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB1075|At1g43710,Embryo Defective,At1g43710,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB1144|At1g48850,Embryo Defective,At1g48850,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2813|At1g67320,Embryo Defective,At1g67320,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2753|At1g80410,Embryo Defective,At1g80410,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2816|At2g03870,Embryo Defective,At2g03870,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2819|At2g41350,Embryo Defective,At2g41350,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2768|At3g02660,Embryo Defective,At3g02660,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB1080|At3g48930,Embryo Defective,At3g48930,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB1637|At3g57870,Embryo Defective,At3g57870,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,HISN4|At4g26900,Histidine Auxotroph,At4g26900,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2817|At5g08470,Embryo Defective,At5g08470,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB3013|At5g18700,Embryo Defective,At5g18700,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2473|At5g27540,Embryo Defective,At5g27540,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB1467|At5g37510,Embryo Defective,At5g37510,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB3008|At5g39750,Embryo Defective,At5g39750,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB3012|At5g40480,Embryo Defective,At5g40480,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB1276|At5g48230,Embryo Defective,At5g48230,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2731|At5g55940,Embryo Defective,At5g55940,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,HISN2|At1g31860,Histidine Auxotroph,At1g31860,,PO:0025006|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,ACC1|At1g36160,Acetyl CoA Carboxylase,At1g36160,,PO:0025006|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB1075|At1g43710,Embryo Defective,At1g43710,,PO:0025006|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB1144|At1g48850,Embryo Defective,At1g48850,,PO:0025006|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2813|At1g67320,Embryo Defective,At1g67320,,PO:0025006|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2753|At1g80410,Embryo Defective,At1g80410,,PO:0025006|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2816|At2g03870,Embryo Defective,At2g03870,,PO:0025006|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2819|At2g41350,Embryo Defective,At2g41350,,PO:0025006|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2768|At3g02660,Embryo Defective,At3g02660,,PO:0025006|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB1080|At3g48930,Embryo Defective,At3g48930,,PO:0025006|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB1637|At3g57870,Embryo Defective,At3g57870,,PO:0025006|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,HISN4|At4g26900,Histidine Auxotroph,At4g26900,,PO:0025006|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2817|At5g08470,Embryo Defective,At5g08470,,PO:0025006|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB3013|At5g18700,Embryo Defective,At5g18700,,PO:0025006|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2473|At5g27540,Embryo Defective,At5g27540,,PO:0025006|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB1467|At5g37510,Embryo Defective,At5g37510,,PO:0025006|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB3008|At5g39750,Embryo Defective,At5g39750,,PO:0025006|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB3012|At5g40480,Embryo Defective,At5g40480,,PO:0025006|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB1276|At5g48230,Embryo Defective,At5g48230,,PO:0025006|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2731|At5g55940,Embryo Defective,At5g55940,,PO:0025006|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,CLPP5|At1g02560,Clp Protease,At1g02560,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2386|At1g02780,Embryo Defective,At1g02780,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB1687|At1g04635,Embryo Defective,At1g04635,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2394|At1g05190,Embryo Defective,At1g05190,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2784|At1g07320,Embryo Defective,At1g07320,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2411|At1g08840,Embryo Defective,At1g08840,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2004|At1g10510,Embryo Defective,At1g10510,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB3103|At1g10910,Embryo Defective,At1g10910,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2749|At1g12260,Embryo Defective,At1g12260,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB1586|At1g12770,Embryo Defective,At1g12770,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB1507|At1g20960,Embryo Defective,At1g20960,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2204|At1g22090,Embryo Defective,At1g22090,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2421|At1g24340,Embryo Defective,At1g24340,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2279|At1g30610,Embryo Defective,At1g30610,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2207|At1g43170,Embryo Defective,At1g43170,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,TRAUCO|At1g51450,Trauco,At1g51450,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,KCR1|At1g67730,Beta-Ketoacyl Reductase,At1g67730,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB1473|At1g78630,Embryo Defective,At1g78630,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2217|At1g79490,Embryo Defective,At1g79490,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB1047|At1g79560,Embryo Defective,At1g79560,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB975|At2g01860,Embryo Defective,At2g01860,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,TRZ2|At2g04530,tRNase Z,At2g04530,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2761|At2g04842,Embryo Defective,At2g04842,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2762|At2g17250,Embryo Defective,At2g17250,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2296|At2g18020,Embryo Defective,At2g18020,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,RPN1A|At2g20580,Proteasome Regulatory Subunit,At2g20580,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2410|At2g25660,Embryo Defective,At2g25660,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB1187|At2g26830,Embryo Defective,At2g26830,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2785|At2g31060,Embryo Defective,At2g31060,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,INH3|At2g31305,Inhibitor,At2g31305,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2289|At2g31530,Embryo Defective,At2g31530,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB3114|At2g36000,Embryo Defective,At2g36000,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,ORC2|At2g37560,Origin Recognition Complex,At2g37560,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2765|At2g38770,Embryo Defective,At2g38770,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2654|At2g41720,Embryo Defective,At2g41720,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,BIO2|At2g43360,Biotin Auxotroph,At2g43360,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,GCP1|At2g45270,Glycoprotease,At2g45270,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB1067|At2g45330,Embryo Defective,At2g45330,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2458|At3g04340,Embryo Defective,At3g04340,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2171|At3g04400,Embryo Defective,At3g04400,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2016|At3g05680,Embryo Defective,At3g05680,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2750|At3g06430,Embryo Defective,At3g06430,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,AtNAP7|At3g10670,Non-Intrinsic ABC Protein,At3g10670,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2738|At3g12080,Embryo Defective,At3g12080,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2742|At3g12670,Embryo Defective,At3g12670,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2769|At3g13200,Embryo Defective,At3g13200,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB1865|At3g18390,Embryo Defective,At3g18390,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2736|At3g19980,Embryo Defective,At3g19980,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,RSY3|At3g24560,Raspberry,At3g24560,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EDD|At3g48110,Embryo Defective Development,At3g48110,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB1796|At3g49240,Embryo Defective,At3g49240,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,FIP37|At3g54170,FKBP Interacting Protein,At3g54170,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2360|At3g54660,Embryo Defective,At3g54660,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB1624|At3g55620,Embryo Defective,At3g55620,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,JLO|At4g00220,Jagged Lateral Organs,At4g00220,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB3129|At4g02790,Embryo Defective,At4g02790,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,ABP1|At4g02980,Auxin Binding Protein,At4g02980,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2369|At4g04350,Embryo Defective,At4g04350,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB1691|At4g09980,Embryo Defective,At4g09980,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB1706|At4g10760,Embryo Defective,At4g10760,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2448|At4g11150,Embryo Defective,At4g11150,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2739|At4g14590,Embryo Defective,At4g14590,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
